Date_Time,% On-TimeGateArrivals,AverageBlockDelay,AverageTaxiInDelay,AverageAirborneDelay,AverageAirportDepartureDelay,AverageGateDepartureDelay,AverageGateArrivalDelay
2019-03-03 22:00:00,61.11,10.28,2.68,0.44,10.19,6.69,26.11
2019-03-04 22:00:00,62.5,10.63,1.49,6.69,11.84,7.86,27.75
2019-03-05 22:00:00,66.67,4.11,6.27,1.28,6.22,3.54,8.11
2019-03-06 22:00:00,88.89,2.72,3.71,1.28,6.31,2.84,5.44
2019-03-07 22:00:00,91.3,1.48,5.3,0.65,12.39,5.61,3.09
2019-03-08 22:00:00,84.21,2.63,5.05,3.0,5.83,1.75,6.21
2019-03-09 22:00:00,72.22,5.33,6.97,2.61,15.62,9.33,56.33
2019-03-10 22:00:00,80.95,2.29,5.91,0.43,13.89,8.09,18.38
2019-03-11 22:00:00,88.89,1.0,2.58,0.67,9.58,6.33,5.61
2019-03-12 22:00:00,85.0,3.2,2.75,1.85,4.49,1.76,4.6
2019-03-13 22:00:00,84.21,0.95,5.67,2.11,9.0,4.06,3.16
2019-03-14 22:00:00,47.83,2.78,5.3,1.78,19.51,12.34,25.87
2019-03-15 22:00:00,57.89,4.37,3.02,1.11,9.73,5.22,18.84
2019-03-16 22:00:00,93.75,3.25,5.76,0.38,13.31,8.65,2.25
2019-03-17 22:00:00,95.0,0.9,2.41,0.25,4.6,2.89,2.8
2019-03-18 22:00:00,100.0,0.0,1.48,0.12,3.89,3.14,0.0
2019-03-19 22:00:00,100.0,0.5,5.69,0.1,6.18,4.32,0.85
2019-03-20 22:00:00,73.68,7.58,6.66,5.21,10.03,5.49,10.32
2019-03-21 22:00:00,75.0,1.55,5.31,1.1,8.98,3.36,8.55
2019-03-22 22:00:00,88.89,0.17,3.33,0.28,7.16,4.18,5.39
2019-03-23 22:00:00,100.0,0.94,3.44,0.0,16.96,13.46,1.06
2019-03-24 22:00:00,85.0,0.55,4.39,0.6,25.56,19.92,9.2
2019-03-25 22:00:00,85.0,3.4,4.25,0.2,7.66,4.85,6.55
2019-03-26 22:00:00,95.0,1.2,2.84,0.6,2.13,0.31,4.4
2019-03-27 22:00:00,76.47,3.94,7.13,2.35,7.89,2.82,7.35
2019-03-28 22:00:00,90.91,0.64,5.31,1.68,8.33,5.03,4.91
2019-03-29 22:00:00,85.0,1.3,4.12,2.0,12.34,6.95,3.5
2019-03-30 22:00:00,82.35,3.0,2.22,1.29,14.52,9.22,14.12
2019-03-31 22:00:00,94.44,0.78,4.45,0.22,6.41,1.88,4.06
2019-04-01 22:00:00,89.47,2.26,4.41,0.79,11.92,3.59,5.63
2019-04-02 22:00:00,90.48,1.81,1.36,1.0,6.89,4.49,5.57
2019-04-03 22:00:00,94.12,0.82,1.65,0.12,2.97,0.38,2.82
2019-04-04 22:00:00,90.48,3.29,7.67,0.86,17.0,9.83,4.24
2019-04-05 22:00:00,94.74,2.58,4.66,0.89,7.68,1.38,2.63
2019-04-06 22:00:00,83.33,0.0,2.38,0.17,11.0,9.69,3.25
2019-04-07 22:00:00,72.22,0.22,4.62,0.78,37.38,14.34,19.06
2019-04-08 22:00:00,88.89,2.0,0.97,1.33,2.7,1.79,5.33
2019-04-09 22:00:00,80.0,2.35,1.8,1.15,8.0,6.76,8.55
2019-04-10 22:00:00,89.47,3.47,3.56,2.37,7.31,3.53,9.89
2019-04-11 22:00:00,59.09,14.18,13.06,9.09,41.1,21.23,16.77
2019-04-12 22:00:00,84.21,0.58,3.03,0.32,4.89,1.42,6.74
2019-04-13 22:00:00,81.82,2.27,4.94,0.0,4.88,2.56,6.09
2019-04-14 22:00:00,25.0,12.08,9.19,2.42,46.57,24.21,51.5
2019-04-15 22:00:00,68.42,3.63,5.81,0.16,10.37,6.55,15.37
2019-04-16 22:00:00,88.89,0.22,1.89,0.17,1.58,0.55,5.78
2019-04-17 22:00:00,85.0,0.75,3.94,1.15,3.92,1.0,7.95
2019-04-18 22:00:00,77.27,0.5,5.61,2.18,6.35,1.57,10.05
2019-04-19 22:00:00,73.68,2.0,2.46,3.21,12.78,9.33,9.26
2019-04-20 22:00:00,100.0,0.64,2.83,0.09,10.86,5.14,0.0
2019-04-21 22:00:00,84.21,0.0,1.89,0.26,4.28,3.56,6.58
2019-04-22 22:00:00,78.95,2.47,6.54,0.95,31.36,18.94,11.58
2019-04-23 22:00:00,94.44,0.78,2.15,0.5,7.88,3.91,2.78
2019-04-24 22:00:00,89.47,2.74,4.49,0.79,5.22,2.31,2.0
2019-04-25 22:00:00,95.0,0.8,5.26,0.65,5.53,4.0,1.75
2019-04-26 22:00:00,88.89,0.39,1.72,0.11,1.89,0.47,5.11
2019-04-27 22:00:00,87.5,1.13,4.15,1.38,74.17,60.5,8.38
2019-04-28 22:00:00,70.59,6.59,3.01,1.24,8.5,5.76,7.24
2019-04-29 22:00:00,93.33,3.87,1.29,0.8,7.37,4.63,3.0
2019-04-30 22:00:00,46.15,15.08,7.73,5.69,21.03,9.81,16.31
2019-05-01 22:00:00,82.35,1.29,3.02,1.88,13.59,8.72,3.65
2019-05-02 22:00:00,65.0,5.05,5.64,1.5,20.17,6.75,21.6
2019-05-03 22:00:00,80.0,6.85,4.76,1.35,14.5,7.34,18.8
2019-05-04 22:00:00,100.0,0.0,1.59,0.0,6.76,1.71,0.56
2019-05-05 22:00:00,85.71,4.52,8.93,1.29,20.06,2.62,8.38
2019-05-06 22:00:00,90.0,0.7,5.52,1.6,6.58,3.11,2.85
2019-05-07 22:00:00,89.47,2.79,6.22,2.26,10.11,8.05,3.21
2019-05-08 22:00:00,56.52,4.91,4.97,8.22,23.35,12.46,18.7
2019-05-09 22:00:00,80.0,6.2,7.39,1.45,10.21,4.47,6.35
2019-05-10 22:00:00,85.71,2.29,4.44,1.38,6.39,2.87,7.9
2019-05-11 22:00:00,75.0,0.0,2.69,0.0,7.0,4.05,40.63
2019-05-12 22:00:00,78.95,1.21,5.01,2.26,11.68,4.97,8.21
2019-05-13 22:00:00,80.95,0.67,3.66,1.67,6.42,3.63,7.24
2019-05-14 22:00:00,95.0,0.8,1.8,1.05,11.49,7.08,1.2
2019-05-15 22:00:00,85.71,0.24,6.6,1.33,13.73,2.33,3.33
2019-05-16 22:00:00,86.36,4.23,6.03,4.32,51.39,19.11,5.27
2019-05-17 22:00:00,95.24,0.19,6.38,1.9,13.94,6.79,6.57
2019-05-18 22:00:00,28.57,9.43,11.1,4.29,30.22,21.72,149.57
2019-05-19 22:00:00,52.38,13.24,8.16,2.14,28.0,16.7,32.14
2019-05-20 22:00:00,70.0,1.55,3.35,2.85,12.69,7.74,8.75
2019-05-21 22:00:00,77.78,3.67,6.51,3.89,12.92,5.36,8.28
2019-05-22 22:00:00,95.24,1.81,6.57,2.19,12.84,7.76,6.14
2019-05-23 22:00:00,78.95,1.79,2.76,1.47,10.08,3.9,10.53
2019-05-24 22:00:00,81.82,3.23,5.59,3.23,30.49,19.28,8.18
2019-05-25 22:00:00,100.0,0.0,5.11,0.71,8.13,5.38,0.0
2019-05-26 22:00:00,88.24,4.94,5.84,0.65,10.82,7.5,4.59
2019-05-27 22:00:00,36.36,20.91,24.59,2.36,25.19,17.69,45.36
2019-05-28 22:00:00,28.57,21.57,14.76,3.86,66.54,40.86,35.36
2019-05-29 22:00:00,60.0,3.35,3.91,2.95,12.44,5.62,11.5
2019-05-30 22:00:00,63.16,3.05,4.95,2.63,12.75,7.09,28.32
2019-05-31 22:00:00,92.0,3.0,2.29,1.44,11.82,10.0,4.68
2019-03-01 23:00:00,85.71,1.14,3.32,0.9,18.33,11.0,13.1
2019-03-02 23:00:00,95.45,2.55,1.06,1.95,0.0,0.0,3.14
2019-03-03 23:00:00,80.95,4.33,2.58,2.48,10.5,0.0,11.43
2019-03-04 23:00:00,80.0,1.3,3.76,2.4,20.8,13.6,5.55
2019-03-05 23:00:00,84.21,4.42,4.69,2.89,6.13,2.63,6.79
2019-03-06 23:00:00,86.96,1.26,2.63,2.04,102.67,100.0,4.7
2019-03-07 23:00:00,85.71,0.71,3.76,0.57,5.6,0.0,6.1
2019-03-08 23:00:00,82.61,0.22,2.06,1.43,17.0,11.67,5.22
2019-03-09 23:00:00,88.89,2.33,2.94,2.07,0.0,0.0,6.63
2019-03-10 23:00:00,60.87,16.39,8.79,10.7,27.33,27.67,21.22
2019-03-11 23:00:00,86.96,1.7,2.28,1.48,9.5,4.7,7.96
2019-03-12 23:00:00,81.82,1.55,2.73,1.91,1.44,0.22,7.77
2019-03-13 23:00:00,88.0,3.36,7.69,1.96,4.5,2.0,3.76
2019-03-14 23:00:00,57.14,0.81,3.56,2.33,14.75,8.25,41.62
2019-03-15 23:00:00,75.0,2.88,4.35,0.92,6.8,2.4,12.96
2019-03-16 23:00:00,94.74,1.26,4.73,1.42,0.0,0.0,2.89
2019-03-17 23:00:00,90.48,1.48,2.52,1.38,24.6,21.6,2.0
2019-03-18 23:00:00,91.67,2.67,2.81,0.92,11.13,9.75,3.67
2019-03-19 23:00:00,95.45,2.32,3.18,1.23,1.57,0.0,1.82
2019-03-20 23:00:00,84.62,4.92,4.05,2.08,6.88,5.75,10.15
2019-03-21 23:00:00,85.71,2.62,3.08,2.1,10.22,3.11,6.57
2019-03-22 23:00:00,83.33,0.83,1.6,0.13,9.8,0.2,9.38
2019-03-23 23:00:00,80.95,1.33,4.11,0.86,19.2,11.2,4.52
2019-03-24 23:00:00,90.91,2.77,3.95,2.09,45.2,36.2,13.95
2019-03-25 23:00:00,84.0,0.92,3.27,0.24,13.25,11.5,9.72
2019-03-26 23:00:00,91.3,0.65,2.66,0.35,7.0,3.75,4.17
2019-03-27 23:00:00,91.67,2.58,4.37,3.33,2.78,2.56,3.54
2019-03-28 23:00:00,86.36,2.32,4.52,1.23,10.13,0.0,6.68
2019-03-29 23:00:00,100.0,2.3,3.33,0.35,1.8,0.0,0.57
2019-03-30 23:00:00,100.0,0.96,2.76,0.74,39.67,33.0,0.61
2019-03-31 23:00:00,82.61,0.61,3.26,1.61,2.0,0.0,4.13
2019-04-01 23:00:00,75.0,3.96,3.24,1.0,8.75,3.75,17.08
2019-04-02 23:00:00,100.0,1.0,3.88,0.5,7.57,6.0,0.75
2019-04-03 23:00:00,78.26,1.13,2.71,1.09,1.83,0.0,12.96
2019-04-04 23:00:00,90.0,13.35,6.31,13.1,19.13,15.13,15.65
2019-04-05 23:00:00,95.45,0.0,3.1,0.82,13.0,9.5,4.09
2019-04-06 23:00:00,77.78,0.89,4.02,0.39,9.5,0.0,12.06
2019-04-07 23:00:00,77.27,2.86,4.76,2.32,22.67,16.67,16.45
2019-04-08 23:00:00,80.0,3.48,5.26,1.48,9.71,7.43,11.04
2019-04-09 23:00:00,65.0,2.85,1.27,1.1,1.57,0.0,10.3
2019-04-10 23:00:00,80.0,3.24,1.96,1.4,3.29,0.29,8.0
2019-04-11 23:00:00,72.0,4.4,6.78,1.92,16.75,12.63,14.0
2019-04-12 23:00:00,84.0,0.48,3.43,0.92,20.25,14.75,4.08
2019-04-13 23:00:00,80.95,0.19,1.83,1.43,66.0,57.33,8.62
2019-04-14 23:00:00,66.67,48.67,8.71,42.33,16.5,2.75,55.08
2019-04-15 23:00:00,78.26,2.57,3.09,0.87,12.0,5.0,8.39
2019-04-16 23:00:00,95.45,0.18,0.95,0.82,20.78,16.0,1.82
2019-04-17 23:00:00,84.62,2.69,4.69,1.5,2.5,0.0,8.12
2019-04-18 23:00:00,69.57,3.0,3.26,3.7,25.0,18.56,18.04
2019-04-19 23:00:00,78.26,3.3,1.57,1.61,9.33,6.67,9.7
2019-04-20 23:00:00,90.0,0.9,2.59,0.85,12.5,9.17,3.95
2019-04-21 23:00:00,92.31,2.54,2.67,1.85,20.0,12.8,6.92
2019-04-22 23:00:00,77.78,5.33,5.18,1.78,17.5,14.17,10.04
2019-04-23 23:00:00,80.0,2.04,1.38,0.4,5.0,3.38,13.08
2019-04-24 23:00:00,76.92,1.85,3.79,0.81,19.57,18.0,10.35
2019-04-25 23:00:00,79.17,0.5,1.2,0.75,29.43,23.43,6.54
2019-04-26 23:00:00,79.17,3.29,2.52,1.13,5.0,4.5,11.71
2019-04-27 23:00:00,83.33,1.72,4.18,1.83,25.0,11.67,5.94
2019-04-28 23:00:00,83.33,4.21,1.1,2.42,10.25,3.0,7.54
2019-04-29 23:00:00,65.52,1.86,4.37,0.48,14.86,12.57,10.17
2019-04-30 23:00:00,72.0,5.4,6.39,2.92,13.0,6.57,13.36
2019-05-01 23:00:00,84.62,0.92,3.7,0.88,15.67,10.17,10.0
2019-05-02 23:00:00,69.57,1.96,4.2,0.48,19.0,15.67,19.3
2019-05-03 23:00:00,61.9,0.57,1.83,1.0,4.75,0.0,16.1
2019-05-04 23:00:00,81.82,0.73,0.99,0.73,30.0,23.0,13.77
2019-05-05 23:00:00,85.71,1.76,3.3,1.43,13.5,11.0,8.29
2019-05-06 23:00:00,90.91,0.95,2.34,0.55,8.5,3.83,5.59
2019-05-07 23:00:00,80.95,3.81,3.1,2.52,13.63,8.0,13.86
2019-05-08 23:00:00,81.82,4.91,2.4,5.7,9.29,6.57,12.36
2019-05-09 23:00:00,81.82,3.5,3.88,2.36,4.71,0.0,7.41
2019-05-10 23:00:00,100.0,0.64,1.65,0.41,16.25,8.5,1.14
2019-05-11 23:00:00,85.0,0.45,2.07,3.1,39.67,35.0,3.15
2019-05-12 23:00:00,73.68,1.42,2.74,0.47,24.75,18.75,7.05
2019-05-13 23:00:00,82.61,1.35,4.11,1.96,8.67,5.33,9.96
2019-05-14 23:00:00,80.0,0.85,0.75,0.95,6.38,0.75,10.45
2019-05-15 23:00:00,73.91,3.26,3.47,1.78,5.67,0.0,10.43
2019-05-16 23:00:00,61.9,11.71,2.34,10.05,33.38,17.38,23.33
2019-05-17 23:00:00,78.26,2.0,2.21,1.7,23.8,19.6,13.65
2019-05-18 23:00:00,70.0,0.75,2.42,1.95,8.33,0.0,15.6
2019-05-19 23:00:00,52.38,5.57,3.68,1.57,55.2,46.6,26.52
2019-05-20 23:00:00,86.96,2.7,2.11,1.61,18.0,15.83,8.7
2019-05-21 23:00:00,75.0,11.75,3.1,4.85,10.38,6.5,15.7
2019-05-22 23:00:00,90.91,2.18,4.62,1.86,9.88,6.5,6.68
2019-05-23 23:00:00,72.73,6.36,4.79,2.23,12.57,10.29,14.55
2019-05-24 23:00:00,80.77,8.08,6.76,4.15,13.67,6.0,8.15
2019-05-25 23:00:00,94.44,1.11,1.99,2.17,34.67,33.33,1.22
2019-05-26 23:00:00,75.0,1.8,1.33,1.15,20.67,13.33,11.45
2019-05-27 23:00:00,47.62,16.29,20.23,1.81,32.0,30.75,23.24
2019-05-28 23:00:00,47.06,10.29,8.49,3.0,71.17,64.67,25.71
2019-05-29 23:00:00,68.18,4.59,2.64,2.18,11.83,9.17,17.09
2019-05-30 23:00:00,59.09,2.55,3.04,2.14,25.75,23.0,15.0
2019-05-31 23:00:00,90.91,1.27,5.71,0.86,21.5,18.83,3.27
